date,pred,calculated_at
2022-08-13,2075.7556,2024-08-23 02:43:11.848810
2022-08-14,1089.6472,2024-08-23 02:43:11.848810
2022-08-15,5020.4185,2024-08-23 02:43:11.848810
2022-08-16,4906.1665,2024-08-23 02:43:11.848810
2022-08-17,4283.4316,2024-08-23 02:43:11.848810
2022-08-18,4976.7705,2024-08-22 11:46:55.546154
2022-08-19,5306.07,2024-08-22 11:46:55.546154
2022-08-20,2598.623,2024-08-22 11:46:55.546154
2022-08-21,414.70557,2024-08-22 11:46:55.546154
2022-08-22,5103.6235,2024-08-22 11:46:55.546154
2022-08-23,4761.0835,2024-08-22 11:46:55.546154
2022-08-24,4952.9985,2024-08-22 11:46:55.546154
2022-08-25,5140.6797,2024-08-23 01:37:45.859592
2022-08-26,4588.2715,2024-08-23 01:37:45.859592
2022-08-27,2281.4805,2024-08-23 01:37:45.859592
2022-08-28,524.7805,2024-08-23 01:37:45.859592
2022-08-29,4525.0713,2024-08-23 01:37:45.859592
2022-08-30,4480.3696,2024-08-23 01:37:45.859592
2022-08-31,4695.207,2024-08-23 01:37:45.859592
2022-09-01,4750.1934,2024-08-22 02:53:45.190535
2022-09-02,5125.438,2024-08-22 02:53:45.190535
2022-09-03,2429.1191,2024-08-22 02:53:45.190535
2022-09-04,874.27344,2024-08-22 02:53:45.190535
2022-09-05,5400.2837,2024-08-22 02:53:45.190535
2022-09-06,5727.118,2024-08-22 02:53:45.190535
2022-09-07,4838.906,2024-08-22 02:53:45.190535
2022-09-08,5519.206,2024-08-22 20:42:24.554899
2022-09-09,5087.6074,2024-08-22 20:42:24.554899
2022-09-10,2307.3442,2024-08-22 20:42:24.554899
2022-09-11,946.87866,2024-08-22 20:42:24.554899
2022-09-12,5224.3916,2024-08-22 20:42:24.554899
2022-09-13,5366.1694,2024-08-22 20:42:24.554899
2022-09-14,4783.632,2024-08-22 20:42:24.554899
2022-09-15,5468.6133,2024-08-22 10:53:55.750300
2022-09-16,4931.911,2024-08-22 10:53:55.750300
2022-09-17,2454.7637,2024-08-22 10:53:55.750300
2022-09-18,276.92407,2024-08-22 10:53:55.750300
2022-09-19,4702.124,2024-08-22 10:53:55.750300
2022-09-20,4899.452,2024-08-22 10:53:55.750300
2022-09-21,4743.1245,2024-08-22 10:53:55.750300
2022-09-22,4940.558,2024-08-22 00:03:12.614218
2022-09-23,4847.2944,2024-08-22 00:03:12.614218
2022-09-24,2158.2476,2024-08-22 00:03:12.614218
2022-09-25,488.96313,2024-08-22 00:03:12.614218
2022-09-26,4170.175,2024-08-22 00:03:12.614218
2022-09-27,4318.677,2024-08-22 00:03:12.614218
2022-09-28,4124.1143,2024-08-22 00:03:12.614218
2022-09-29,5663.158,2024-08-22 06:52:04.311682
2022-09-30,5527.0356,2024-08-22 06:52:04.311682
2022-10-01,2518.457,2024-08-22 06:52:04.311682
2022-10-02,683.6719,2024-08-22 06:52:04.311682
2022-10-03,5400.0293,2024-08-22 06:52:04.311682
2022-10-04,5927.972,2024-08-22 06:52:04.311682
2022-10-05,5549.3,2024-08-22 06:52:04.311682
2022-10-06,5192.741,2024-08-22 12:40:06.388096
2022-10-07,5224.276,2024-08-22 12:40:06.388096
2022-10-08,2451.5322,2024-08-22 12:40:06.388096
2022-10-09,701.03784,2024-08-22 12:40:06.388096
2022-10-10,4975.1963,2024-08-22 12:40:06.388096
2022-10-11,5058.4795,2024-08-22 12:40:06.388096
2022-10-12,4718.8037,2024-08-22 12:40:06.388096
2022-10-13,5386.2256,2024-08-22 07:15:17.121189
2022-10-14,3221.895,2024-08-22 07:15:17.121189
2022-10-15,3554.1272,2024-08-22 07:15:17.121189
2022-10-16,1310.915,2024-08-22 07:15:17.121189
2022-10-17,4688.228,2024-08-22 07:15:17.121189
2022-10-18,5764.2754,2024-08-22 07:15:17.121189
2022-10-19,5125.3213,2024-08-22 07:15:17.121189
2022-10-20,5280.457,2024-08-22 12:52:38.740750
2022-10-21,5103.1772,2024-08-22 12:52:38.740750
2022-10-22,2116.7554,2024-08-22 12:52:38.740750
2022-10-23,669.4514,2024-08-22 12:52:38.740750
2022-10-24,5084.9893,2024-08-22 12:52:38.740750
2022-10-25,5286.4307,2024-08-22 12:52:38.740750
2022-10-26,5231.245,2024-08-22 12:52:38.740750
2022-10-27,5006.4087,2024-08-23 00:45:06.498868
2022-10-28,4107.655,2024-08-23 00:45:06.498868
2022-10-29,1613.534,2024-08-23 00:45:06.498868
2022-10-30,417.78516,2024-08-23 00:45:06.498868
2022-10-31,4287.719,2024-08-23 00:45:06.498868
2022-11-01,4584.547,2024-08-23 00:45:06.498868
2022-11-02,4551.7607,2024-08-23 00:45:06.498868
2022-11-03,5914.503,2024-08-22 00:45:07.283770
2022-11-04,5471.0947,2024-08-22 00:45:07.283770
2022-11-05,2672.3398,2024-08-22 00:45:07.283770
2022-11-06,1007.5864,2024-08-22 00:45:07.283770
2022-11-07,5436.786,2024-08-22 00:45:07.283770
2022-11-08,5814.997,2024-08-22 00:45:07.283770
2022-11-09,5745.361,2024-08-22 00:45:07.283770
2022-11-10,5053.369,2024-08-23 01:18:30.509938
2022-11-11,4605.9004,2024-08-23 01:18:30.509938
2022-11-12,1981.3639,2024-08-23 01:18:30.509938
2022-11-13,501.45654,2024-08-23 01:18:30.509938
2022-11-14,4767.96,2024-08-23 01:18:30.509938
2022-11-15,4438.4326,2024-08-23 01:18:30.509938
2022-11-16,4028.757,2024-08-23 01:18:30.509938
2022-11-17,5322.831,2024-08-22 05:35:01.017274
2022-11-18,4761.3833,2024-08-22 05:35:01.017274
2022-11-19,2608.4233,2024-08-22 05:35:01.017274
2022-11-20,877.07324,2024-08-22 05:35:01.017274
2022-11-21,4926.3047,2024-08-22 05:35:01.017274
2022-11-22,5344.7837,2024-08-22 05:35:01.017274
2022-11-23,5038.56,2024-08-22 05:35:01.017274
2022-11-24,5469.9937,2024-08-22 03:28:21.699669
2022-11-25,4475.888,2024-08-22 03:28:21.699669
2022-11-26,1877.0315,2024-08-22 03:28:21.699669
2022-11-27,384.62305,2024-08-22 03:28:21.699669
2022-11-28,4586.838,2024-08-22 03:28:21.699669
2022-11-29,4650.4766,2024-08-22 03:28:21.699669
2022-11-30,5242.4287,2024-08-22 03:28:21.699669
2022-12-01,5910.4863,2024-08-22 21:27:38.203935
2022-12-02,5001.624,2024-08-22 21:27:38.203935
2022-12-03,3062.0593,2024-08-22 21:27:38.203935
2022-12-04,1845.6415,2024-08-22 21:27:38.203935
2022-12-05,5830.679,2024-08-22 21:27:38.203935
2022-12-06,5962.086,2024-08-22 21:27:38.203935
2022-12-07,6174.2188,2024-08-22 21:27:38.203935
2022-12-08,5201.9775,2024-08-22 05:28:49.106528
2022-12-09,5145.908,2024-08-22 05:28:49.106528
2022-12-10,2554.3809,2024-08-22 05:28:49.106528
2022-12-11,1137.1306,2024-08-22 05:28:49.106528
2022-12-12,5393.4854,2024-08-22 05:28:49.106528
2022-12-13,5596.867,2024-08-22 05:28:49.106528
2022-12-14,4801.299,2024-08-22 05:28:49.106528
2022-12-15,4662.3525,2024-08-22 05:53:10.766214
2022-12-16,3182.875,2024-08-22 05:53:10.766214
2022-12-17,2205.7969,2024-08-22 05:53:10.766214
2022-12-18,1396.481,2024-08-22 05:53:10.766214
2022-12-19,5231.7393,2024-08-22 05:53:10.766214
2022-12-20,5357.7046,2024-08-22 05:53:10.766214
2022-12-21,5270.82,2024-08-22 05:53:10.766214
2022-12-22,5876.299,2024-08-22 06:02:23.784605
2022-12-23,5855.963,2024-08-22 06:02:23.784605
2022-12-24,3024.239,2024-08-22 06:02:23.784605
2022-12-25,1242.3735,2024-08-22 06:02:23.784605
2022-12-26,5037.158,2024-08-22 06:02:23.784605
2022-12-27,5011.9775,2024-08-22 06:02:23.784605
2022-12-28,4886.543,2024-08-22 06:02:23.784605
2022-12-29,5397.776,2024-08-22 12:06:34.785362
2022-12-30,4986.21,2024-08-22 12:06:34.785362
2022-12-31,1856.887,2024-08-22 12:06:34.785362
2023-01-01,392.2959,2024-08-22 12:06:34.785362
2023-01-02,5743.465,2024-08-22 12:06:34.785362
2023-01-03,5703.6904,2024-08-22 12:06:34.785362
2023-01-04,5576.1436,2024-08-22 12:06:34.785362
2023-01-05,4945.087,2024-08-22 07:21:53.821085
2023-01-06,3932.4966,2024-08-22 07:21:53.821085
2023-01-07,1907.7642,2024-08-22 07:21:53.821085
2023-01-08,622.1492,2024-08-22 07:21:53.821085
2023-01-09,4454.7153,2024-08-22 07:21:53.821085
2023-01-10,4861.4824,2024-08-22 07:21:53.821085
2023-01-11,4626.9263,2024-08-22 07:21:53.821085
2023-01-12,4515.8267,2024-08-22 19:15:29.506294
2023-01-13,4005.4702,2024-08-22 19:15:29.506294
2023-01-14,1938.5999,2024-08-22 19:15:29.506294
2023-01-15,1014.0498,2024-08-22 19:15:29.506294
2023-01-16,4098.722,2024-08-22 19:15:29.506294
2023-01-17,4267.4053,2024-08-22 19:15:29.506294
2023-01-18,4108.388,2024-08-22 19:15:29.506294
2023-01-19,5043.2075,2024-08-22 06:26:20.436948
2023-01-20,4111.106,2024-08-22 06:26:20.436948
2023-01-21,2440.1592,2024-08-22 06:26:20.436948
2023-01-22,592.3474,2024-08-22 06:26:20.436948
2023-01-23,3244.8,2024-08-22 06:26:20.436948
2023-01-24,4343.3013,2024-08-22 06:26:20.436948
2023-01-25,4867.3906,2024-08-22 06:26:20.436948
2023-01-26,4224.9546,2024-08-22 11:59:49.308255
2023-01-27,3400.0518,2024-08-22 11:59:49.308255
2023-01-28,1584.592,2024-08-22 11:59:49.308255
2023-01-29,796.209,2024-08-22 11:59:49.308255
2023-01-30,4245.7427,2024-08-22 11:59:49.308255
2023-01-31,4136.079,2024-08-22 11:59:49.308255
2023-02-01,4611.536,2024-08-22 11:59:49.308255
2023-02-02,4385.424,2024-08-23 03:00:38.941926
2023-02-03,3926.7048,2024-08-23 03:00:38.941926
2023-02-04,1751.5935,2024-08-23 03:00:38.941926
2023-02-05,708.9878,2024-08-23 03:00:38.941926
2023-02-06,4462.812,2024-08-23 03:00:38.941926
2023-02-07,4371.354,2024-08-23 03:00:38.941926
2023-02-08,4419.6577,2024-08-23 03:00:38.941926
2023-02-09,5141.4404,2024-08-22 04:09:30.203474
2023-02-10,4738.631,2024-08-22 04:09:30.203474
2023-02-11,2201.066,2024-08-22 04:09:30.203474
2023-02-12,923.6875,2024-08-22 04:09:30.203474
2023-02-13,5106.2095,2024-08-22 04:09:30.203474
2023-02-14,5399.9062,2024-08-22 04:09:30.203474
2023-02-15,4824.421,2024-08-22 04:09:30.203474
2023-02-16,5360.901,2024-08-22 08:45:53.256381
2023-02-17,4277.2285,2024-08-22 08:45:53.256381
2023-02-18,2585.9502,2024-08-22 08:45:53.256381
2023-02-19,1349.6477,2024-08-22 08:45:53.256381
2023-02-20,4956.1323,2024-08-22 08:45:53.256381
2023-02-21,5100.775,2024-08-22 08:45:53.256381
2023-02-22,4987.6514,2024-08-22 08:45:53.256381
2023-02-23,4306.569,2024-08-22 19:27:08.543570
2023-02-24,3794.284,2024-08-22 19:27:08.543570
2023-02-25,1976.7994,2024-08-22 19:27:08.543570
2023-02-26,283.35742,2024-08-22 19:27:08.543570
2023-02-27,3857.1099,2024-08-22 19:27:08.543570
2023-02-28,3520.5935,2024-08-22 19:27:08.543570
2023-03-01,4277.9834,2024-08-22 19:27:08.543570
2023-03-02,4667.27,2024-08-23 03:20:59.131661
2023-03-03,4424.958,2024-08-23 03:20:59.131661
2023-03-04,1906.4336,2024-08-23 03:20:59.131661
2023-03-05,954.9541,2024-08-23 03:20:59.131661
2023-03-06,4421.3877,2024-08-23 03:20:59.131661
2023-03-07,4435.6064,2024-08-23 03:20:59.131661
2023-03-08,4256.0894,2024-08-23 03:20:59.131661
2023-03-09,4769.1914,2024-08-22 01:01:25.730377
2023-03-10,4425.5596,2024-08-22 01:01:25.730377
2023-03-11,1972.2032,2024-08-22 01:01:25.730377
2023-03-12,376.17065,2024-08-22 01:01:25.730377
2023-03-13,4688.3257,2024-08-22 01:01:25.730377
2023-03-14,4085.6758,2024-08-22 01:01:25.730377
2023-03-15,4191.289,2024-08-22 01:01:25.730377
2023-03-16,5237.9404,2024-08-23 03:51:51.644828
2023-03-17,4650.408,2024-08-23 03:51:51.644828
2023-03-18,2129.1401,2024-08-23 03:51:51.644828
2023-03-19,966.1846,2024-08-23 03:51:51.644828
2023-03-20,5269.3154,2024-08-23 03:51:51.644828
2023-03-21,4949.6455,2024-08-23 03:51:51.644828
2023-03-22,4627.299,2024-08-23 03:51:51.644828
2023-03-23,4486.3374,2024-08-22 01:52:43.871057
2023-03-24,4033.734,2024-08-22 01:52:43.871057
2023-03-25,1672.8422,2024-08-22 01:52:43.871057
2023-03-26,685.7881,2024-08-22 01:52:43.871057
2023-03-27,4298.1855,2024-08-22 01:52:43.871057
2023-03-28,4154.7725,2024-08-22 01:52:43.871057
2023-03-29,4017.2437,2024-08-22 01:52:43.871057
2023-03-30,4171.913,2024-08-22 01:40:35.966844
2023-03-31,2842.6753,2024-08-22 01:40:35.966844
2023-04-01,2233.4485,2024-08-22 01:40:35.966844
2023-04-02,1252.9473,2024-08-22 01:40:35.966844
2023-04-03,4830.122,2024-08-22 01:40:35.966844
2023-04-04,4858.367,2024-08-22 01:40:35.966844
2023-04-05,4937.021,2024-08-22 01:40:35.966844
2023-04-06,3795.713,2024-08-22 21:04:21.714362
2023-04-07,3544.7307,2024-08-22 21:04:21.714362
2023-04-08,2145.6653,2024-08-22 21:04:21.714362
2023-04-09,389.1128,2024-08-22 21:04:21.714362
2023-04-10,4085.8887,2024-08-22 21:04:21.714362
2023-04-11,3722.568,2024-08-22 21:04:21.714362
2023-04-12,3838.9421,2024-08-22 21:04:21.714362
2023-04-13,4328.439,2024-08-23 02:17:23.375562
2023-04-14,3688.1755,2024-08-23 02:17:23.375562
2023-04-15,1968.0403,2024-08-23 02:17:23.375562
2023-04-16,1018.56274,2024-08-23 02:17:23.375562
2023-04-17,4917.057,2024-08-23 02:17:23.375562
2023-04-18,4958.3174,2024-08-23 02:17:23.375562
2023-04-19,5064.2734,2024-08-23 02:17:23.375562
2023-04-20,4465.665,2024-08-22 08:29:08.794855
2023-04-21,3813.008,2024-08-22 08:29:08.794855
2023-04-22,2298.4707,2024-08-22 08:29:08.794855
2023-04-23,1330.4336,2024-08-22 08:29:08.794855
2023-04-24,4543.009,2024-08-22 08:29:08.794855
2023-04-25,4453.958,2024-08-22 08:29:08.794855
2023-04-26,4284.826,2024-08-22 08:29:08.794855
2023-04-27,4560.0996,2024-08-22 07:04:26.914889
2023-04-28,4036.8547,2024-08-22 07:04:26.914889
2023-04-29,2025.3865,2024-08-22 07:04:26.914889
2023-04-30,1037.1614,2024-08-22 07:04:26.914889
2023-05-01,4310.0576,2024-08-22 07:04:26.914889
2023-05-02,4631.1494,2024-08-22 07:04:26.914889
2023-05-03,4539.952,2024-08-22 07:04:26.914889
2023-05-04,4499.441,2024-08-22 03:54:03.496532
2023-05-05,3868.7844,2024-08-22 03:54:03.496532
2023-05-06,2463.7764,2024-08-22 03:54:03.496532
2023-05-07,1030.2056,2024-08-22 03:54:03.496532
2023-05-08,4239.6543,2024-08-22 03:54:03.496532
2023-05-09,4097.3164,2024-08-22 03:54:03.496532
2023-05-10,4674.978,2024-08-22 03:54:03.496532
2023-05-11,4647.9062,2024-08-21 23:39:51.443641
2023-05-12,4224.128,2024-08-21 23:39:51.443641
2023-05-13,2119.4536,2024-08-21 23:39:51.443641
2023-05-14,949.4839,2024-08-21 23:39:51.443641
2023-05-15,4407.5938,2024-08-21 23:39:51.443641
2023-05-16,4525.5537,2024-08-21 23:39:51.443641
2023-05-17,4391.987,2024-08-21 23:39:51.443641
2023-05-18,3969.7368,2024-08-22 00:11:41.115394
2023-05-19,3157.9932,2024-08-22 00:11:41.115394
2023-05-20,1484.8892,2024-08-22 00:11:41.115394
2023-05-21,880.3635,2024-08-22 00:11:41.115394
2023-05-22,4151.2114,2024-08-22 00:11:41.115394
2023-05-23,4049.053,2024-08-22 00:11:41.115394
2023-05-24,4006.2852,2024-08-22 00:11:41.115394
2023-05-25,3807.2883,2024-08-23 00:29:01.745047
2023-05-26,3453.3494,2024-08-23 00:29:01.745047
2023-05-27,1609.3812,2024-08-23 00:29:01.745047
2023-05-28,719.18677,2024-08-23 00:29:01.745047
2023-05-29,3767.955,2024-08-23 00:29:01.745047
2023-05-30,3775.2405,2024-08-23 00:29:01.745047
2023-05-31,3582.7434,2024-08-23 00:29:01.745047
2023-06-01,3666.9917,2024-08-22 21:33:47.056262
2023-06-02,3063.2817,2024-08-22 21:33:47.056262
2023-06-03,1996.3368,2024-08-22 21:33:47.056262
2023-06-04,1890.8522,2024-08-22 21:33:47.056262
2023-06-05,4499.698,2024-08-22 21:33:47.056262
2023-06-06,4703.535,2024-08-22 21:33:47.056262
2023-06-07,4498.803,2024-08-22 21:33:47.056262
2023-06-08,4689.299,2024-08-22 07:51:25.298598
2023-06-09,4271.1006,2024-08-22 07:51:25.298598
2023-06-10,2195.222,2024-08-22 07:51:25.298598
2023-06-11,1170.617,2024-08-22 07:51:25.298598
2023-06-12,4352.5083,2024-08-22 07:51:25.298598
2023-06-13,4439.9004,2024-08-22 07:51:25.298598
2023-06-14,4620.8887,2024-08-22 07:51:25.298598
2023-06-15,3719.014,2024-08-22 22:40:51.380195
2023-06-16,3179.7297,2024-08-22 22:40:51.380195
2023-06-17,1704.4391,2024-08-22 22:40:51.380195
2023-06-18,762.03174,2024-08-22 22:40:51.380195
2023-06-19,3944.617,2024-08-22 22:40:51.380195
2023-06-20,3738.1545,2024-08-22 22:40:51.380195
2023-06-21,3612.1738,2024-08-22 22:40:51.380195
2023-06-22,3996.0686,2024-08-22 02:44:33.589264
2023-06-23,3503.901,2024-08-22 02:44:33.589264
2023-06-24,1724.3014,2024-08-22 02:44:33.589264
2023-06-25,823.5388,2024-08-22 02:44:33.589264
2023-06-26,3259.0168,2024-08-22 02:44:33.589264
2023-06-27,3676.5735,2024-08-22 02:44:33.589264
2023-06-28,4066.7786,2024-08-22 02:44:33.589264
2023-06-29,3702.3372,2024-08-22 05:44:31.337222
2023-06-30,3356.4878,2024-08-22 05:44:31.337222
2023-07-01,1880.466,2024-08-22 05:44:31.337222
2023-07-02,922.24854,2024-08-22 05:44:31.337222
2023-07-03,4102.259,2024-08-22 05:44:31.337222
2023-07-04,4319.9146,2024-08-22 05:44:31.337222
2023-07-05,4370.7036,2024-08-22 05:44:31.337222
2023-07-06,3597.1904,2024-08-22 01:16:54.870517
2023-07-07,3041.0884,2024-08-22 01:16:54.870517
2023-07-08,1090.9829,2024-08-22 01:16:54.870517
2023-07-09,-89.9729,2024-08-22 01:16:54.870517
2023-07-10,3651.67,2024-08-22 01:16:54.870517
2023-07-11,3734.7676,2024-08-22 01:16:54.870517
2023-07-12,3635.6235,2024-08-22 01:16:54.870517
2023-07-13,4011.757,2024-08-22 00:22:28.798449
2023-07-14,3322.3755,2024-08-22 00:22:28.798449
2023-07-15,1648.832,2024-08-22 00:22:28.798449
2023-07-16,904.4885,2024-08-22 00:22:28.798449
2023-07-17,3749.8286,2024-08-22 00:22:28.798449
2023-07-18,3967.8176,2024-08-22 00:22:28.798449
2023-07-19,3854.379,2024-08-22 00:22:28.798449
2023-07-20,3876.5444,2024-08-22 07:09:53.998037
2023-07-21,3104.6223,2024-08-22 07:09:53.998037
2023-07-22,1606.5553,2024-08-22 07:09:53.998037
2023-07-23,164.12085,2024-08-22 07:09:53.998037
2023-07-24,3940.1394,2024-08-22 07:09:53.998037
2023-07-25,4253.6504,2024-08-22 07:09:53.998037
2023-07-26,3819.2659,2024-08-22 07:09:53.998037
2023-07-27,3861.8564,2024-08-22 04:17:09.660010
2023-07-28,3149.277,2024-08-22 04:17:09.660010
2023-07-29,1875.9191,2024-08-22 04:17:09.660010
2023-07-30,1059.052,2024-08-22 04:17:09.660010
2023-07-31,3538.4639,2024-08-22 04:17:09.660010
2023-08-01,4303.8433,2024-08-22 04:17:09.660010
2023-08-02,4288.6836,2024-08-22 04:17:09.660010
2023-08-03,3974.3462,2024-08-23 03:59:16.895616
2023-08-04,3580.3474,2024-08-23 03:59:16.895616
2023-08-05,1907.2804,2024-08-23 03:59:16.895616
2023-08-06,1089.7046,2024-08-23 03:59:16.895616
2023-08-07,4077.6265,2024-08-23 03:59:16.895616
2023-08-08,4048.323,2024-08-23 03:59:16.895616
2023-08-09,4156.0044,2024-08-23 03:59:16.895616
2023-08-10,3512.4353,2024-08-22 04:51:29.616564
2023-08-11,2862.258,2024-08-22 04:51:29.616564
2023-08-12,1233.5603,2024-08-22 04:51:29.616564
2023-08-13,522.4033,2024-08-22 04:51:29.616564
2023-08-14,3860.7085,2024-08-22 04:51:29.616564
2023-08-15,3851.9126,2024-08-22 04:51:29.616564
2023-08-16,3653.2563,2024-08-22 04:51:29.616564
2023-08-17,4283.795,2024-08-22 12:59:23.123330
2023-08-18,3398.9568,2024-08-22 12:59:23.123330
2023-08-19,1531.2927,2024-08-22 12:59:23.123330
2023-08-20,554.1428,2024-08-22 12:59:23.123330
2023-08-21,3573.4958,2024-08-22 12:59:23.123330
2023-08-22,3894.301,2024-08-22 12:59:23.123330
2023-08-23,4117.1895,2024-08-22 12:59:23.123330
2023-08-24,3384.2822,2024-08-23 03:37:55.431406
2023-08-25,2930.159,2024-08-23 03:37:55.431406
2023-08-26,1157.8696,2024-08-23 03:37:55.431406
2023-08-27,183.6272,2024-08-23 03:37:55.431406
2023-08-28,2869.6814,2024-08-23 03:37:55.431406
2023-08-29,3064.486,2024-08-23 03:37:55.431406
2023-08-30,3250.9233,2024-08-23 03:37:55.431406
2023-08-31,3153.3699,2024-08-22 20:05:47.909881
2023-09-01,3139.5344,2024-08-22 20:05:47.909881
2023-09-02,1182.3713,2024-08-22 20:05:47.909881
2023-09-03,500.21875,2024-08-22 20:05:47.909881
2023-09-04,3690.2534,2024-08-22 20:05:47.909881
2023-09-05,3531.857,2024-08-22 20:05:47.909881
2023-09-06,3469.2366,2024-08-22 20:05:47.909881
2023-09-07,3469.5444,2024-08-22 00:55:09.077479
2023-09-08,2781.2158,2024-08-22 00:55:09.077479
2023-09-09,1483.2183,2024-08-22 00:55:09.077479
2023-09-10,825.6802,2024-08-22 00:55:09.077479
2023-09-11,3439.844,2024-08-22 00:55:09.077479
2023-09-12,3501.1897,2024-08-22 00:55:09.077479
2023-09-13,3381.4639,2024-08-22 00:55:09.077479
2023-09-14,3489.5042,2024-08-23 03:45:33.688991
2023-09-15,3134.1475,2024-08-23 03:45:33.688991
2023-09-16,1864.2811,2024-08-23 03:45:33.688991
2023-09-17,887.7173,2024-08-23 03:45:33.688991
2023-09-18,3750.7952,2024-08-23 03:45:33.688991
2023-09-19,3697.2402,2024-08-23 03:45:33.688991
2023-09-20,3630.537,2024-08-23 03:45:33.688991
2023-09-21,3221.9978,2024-08-23 01:26:28.644068
2023-09-22,3057.219,2024-08-23 01:26:28.644068
2023-09-23,1627.0083,2024-08-23 01:26:28.644068
2023-09-24,958.7388,2024-08-23 01:26:28.644068
2023-09-25,3408.7012,2024-08-23 01:26:28.644068
2023-09-26,3559.1099,2024-08-23 01:26:28.644068
2023-09-27,3465.662,2024-08-23 01:26:28.644068
2023-09-28,3531.5935,2024-08-22 04:35:42.275068
2023-09-29,3104.9712,2024-08-22 04:35:42.275068
2023-09-30,1520.1935,2024-08-22 04:35:42.275068
2023-10-01,1238.374,2024-08-22 04:35:42.275068
2023-10-02,4070.6965,2024-08-22 04:35:42.275068
2023-10-03,3819.193,2024-08-22 04:35:42.275068
2023-10-04,3821.3062,2024-08-22 04:35:42.275068
2023-10-05,3725.1477,2024-08-22 02:25:06.851367
2023-10-06,2930.8525,2024-08-22 02:25:06.851367
2023-10-07,1724.5016,2024-08-22 02:25:06.851367
2023-10-08,800.96265,2024-08-22 02:25:06.851367
2023-10-09,3593.1255,2024-08-22 02:25:06.851367
2023-10-10,3778.637,2024-08-22 02:25:06.851367
2023-10-11,3718.9753,2024-08-22 02:25:06.851367
2023-10-12,3667.6523,2024-08-22 02:33:01.974713
2023-10-13,3297.5586,2024-08-22 02:33:01.974713
2023-10-14,1618.743,2024-08-22 02:33:01.974713
2023-10-15,732.9563,2024-08-22 02:33:01.974713
2023-10-16,3497.9575,2024-08-22 02:33:01.974713
2023-10-17,3663.2732,2024-08-22 02:33:01.974713
2023-10-18,3621.047,2024-08-22 02:33:01.974713
2023-10-19,3337.537,2024-08-22 04:25:19.934081
2023-10-20,2561.6394,2024-08-22 04:25:19.934081
2023-10-21,1596.5029,2024-08-22 04:25:19.934081
2023-10-22,661.98975,2024-08-22 04:25:19.934081
2023-10-23,3397.98,2024-08-22 04:25:19.934081
2023-10-24,3252.646,2024-08-22 04:25:19.934081
2023-10-25,3575.498,2024-08-22 04:25:19.934081
2023-10-26,3522.1624,2024-08-22 12:14:59.163966
2023-10-27,3155.1045,2024-08-22 12:14:59.163966
2023-10-28,2171.34,2024-08-22 12:14:59.163966
2023-10-29,1242.8276,2024-08-22 12:14:59.163966
2023-10-30,3926.374,2024-08-22 12:14:59.163966
2023-10-31,3792.9927,2024-08-22 12:14:59.163966
2023-11-01,3768.656,2024-08-22 12:14:59.163966
2023-11-02,3408.8691,2024-08-22 09:22:30.700462
2023-11-03,2975.271,2024-08-22 09:22:30.700462
2023-11-04,1528.0647,2024-08-22 09:22:30.700462
2023-11-05,967.6648,2024-08-22 09:22:30.700462
2023-11-06,3563.4734,2024-08-22 09:22:30.700462
2023-11-07,3576.1565,2024-08-22 09:22:30.700462
2023-11-08,3726.6914,2024-08-22 09:22:30.700462
2023-11-09,3929.2314,2024-08-23 02:51:13.248379
2023-11-10,3307.7583,2024-08-23 02:51:13.248379
2023-11-11,1613.7164,2024-08-23 02:51:13.248379
2023-11-12,899.09766,2024-08-23 02:51:13.248379
2023-11-13,3781.7742,2024-08-23 02:51:13.248379
2023-11-14,4092.512,2024-08-23 02:51:13.248379
2023-11-15,3958.091,2024-08-23 02:51:13.248379
2023-11-16,3058.511,2024-08-22 07:30:16.575446
2023-11-17,2833.684,2024-08-22 07:30:16.575446
2023-11-18,1458.3555,2024-08-22 07:30:16.575446
2023-11-19,726.8684,2024-08-22 07:30:16.575446
2023-11-20,3412.162,2024-08-22 07:30:16.575446
2023-11-21,3386.3264,2024-08-22 07:30:16.575446
2023-11-22,3392.1064,2024-08-22 07:30:16.575446
2023-11-23,3098.3276,2024-08-22 20:25:04.980400
2023-11-24,3396.1846,2024-08-22 20:25:04.980400
2023-11-25,1383.7903,2024-08-22 20:25:04.980400
2023-11-26,199.43652,2024-08-22 20:25:04.980400
2023-11-27,2996.289,2024-08-22 20:25:04.980400
2023-11-28,3368.5095,2024-08-22 20:25:04.980400
2023-11-29,3866.2407,2024-08-22 20:25:04.980400
2023-11-30,2896.6526,2024-08-22 01:24:12.099586
2023-12-01,2842.5251,2024-08-22 01:24:12.099586
2023-12-02,1656.7227,2024-08-22 01:24:12.099586
2023-12-03,878.91113,2024-08-22 01:24:12.099586
2023-12-04,3657.124,2024-08-22 01:24:12.099586
2023-12-05,3717.7256,2024-08-22 01:24:12.099586
2023-12-06,3611.085,2024-08-22 01:24:12.099586
2023-12-07,4054.6428,2024-08-22 19:41:21.107776
2023-12-08,3539.952,2024-08-22 19:41:21.107776
2023-12-09,2062.4634,2024-08-22 19:41:21.107776
2023-12-10,1252.5247,2024-08-22 19:41:21.107776
2023-12-11,4064.69,2024-08-22 19:41:21.107776
2023-12-12,4053.559,2024-08-22 19:41:21.107776
2023-12-13,4142.658,2024-08-22 19:41:21.107776
2023-12-14,4071.7493,2024-08-22 03:36:53.304226
