date,cantidad_entregas,is_holiday,holiday_name,weekday,tipo_feriado
2023-10-30,3228,false,,1,0
2023-10-31,2918,false,,2,0
2023-11-01,3663,false,,3,0
2023-11-02,3548,false,,4,0
2023-11-03,3041,false,,5,0
2023-11-04,1050,false,,6,-1
2023-11-05,461,false,,7,-1
2023-11-06,4266,false,,1,0
2023-11-07,4006,false,,2,0
2023-11-08,4038,false,,3,0
2023-11-09,3095,false,,4,0
2023-11-10,2765,false,,5,0
2023-11-11,1244,false,,6,-1
2023-11-12,544,false,,7,-1
2023-11-13,3499,false,,1,0
2023-11-14,3328,false,,2,0
2023-11-15,3070,false,,3,0
2023-11-16,2875,false,,4,0
2023-11-17,4063,false,,5,0
2023-11-18,1105,false,,6,-1
2023-11-19,538,false,,7,-1
2023-11-20,1086,true,National Sovereignty Day,1,1
2023-11-21,4764,false,,2,0
2023-11-22,3220,false,,3,0
2023-11-23,3115,false,,4,0
2023-11-24,2892,false,,5,0
2023-11-25,1339,false,,6,-1
2023-11-26,796,false,,7,-1
2023-11-27,3545,false,,1,0
2023-11-28,3511,false,,2,0
2023-11-29,3181,false,,3,0
2023-11-30,3341,false,,4,0
2023-12-01,3355,false,,5,0
2023-12-02,1597,false,,6,-1
2023-12-03,1063,false,,7,-1
2023-12-04,4416,false,,1,0
2023-12-05,4420,false,,2,0
2023-12-06,4108,false,,3,0
2023-12-07,5298,false,,4,0
2023-12-08,1821,true,Immaculate Conception,5,2
2023-12-09,2034,false,,6,-1
2023-12-10,1311,false,,7,-1
2023-12-11,3937,false,,1,0
2023-12-12,3564,false,,2,0
2023-12-13,3956,false,,3,0
2023-12-14,3414,false,,4,0
2023-12-15,3011,false,,5,0
2023-12-16,1308,false,,6,-1
2023-12-17,468,false,,7,-1
2023-12-18,3472,false,,1,0
2023-12-19,3446,false,,2,0
2023-12-20,3153,false,,3,0
2023-12-21,2868,false,,4,0
2023-12-22,2540,false,,5,0
2023-12-23,879,false,,6,-1
2023-12-24,231,false,,7,-1
2023-12-25,260,true,Christmas Day,1,1
2023-12-26,2907,false,,2,0
2023-12-27,3082,false,,3,0
2023-12-28,2977,false,,4,0
2023-12-29,2717,false,,5,0
2023-12-30,998,false,,6,-1
2023-12-31,265,true,New Year's Eve,7,1
2024-01-01,187,true,New Year's Day,1,1
2024-01-02,3116,false,,2,0
2024-01-03,3190,false,,3,0
2024-01-04,3228,false,,4,0
2024-01-05,3310,false,,5,0
2024-01-06,1312,false,,6,-1
2024-01-07,389,false,,7,-1
2024-01-08,3236,false,,1,0
2024-01-09,3159,false,,2,0
2024-01-10,3180,false,,3,0
2024-01-11,2937,false,,4,0
2024-01-12,2664,false,,5,0
2024-01-13,969,false,,6,-1
2024-01-14,439,false,,7,-1
2024-01-15,3052,false,,1,0
2024-01-16,3376,false,,2,0
2024-01-17,3214,false,,3,0
2024-01-18,2869,false,,4,0
2024-01-19,3395,false,,5,0
2024-01-20,1236,false,,6,-1
2024-01-21,443,false,,7,-1
2024-01-22,3554,false,,1,0
2024-01-23,3206,false,,2,0
2024-01-24,3110,false,,3,0
2024-01-25,3139,false,,4,0
2024-01-26,3236,false,,5,0
2024-01-27,1260,false,,6,-1
2024-01-28,549,false,,7,-1
2024-01-29,3650,false,,1,0
2024-01-30,3228,false,,2,0
2024-01-31,4303,false,,3,0
2024-02-01,4130,false,,4,0
2024-02-02,3502,false,,5,0
2024-02-03,1300,false,,6,-1
2024-02-04,672,false,,7,-1
2024-02-05,3903,false,,1,0
2024-02-06,3682,false,,2,0
2024-02-07,3773,false,,3,0
2024-02-08,3218,false,,4,0
2024-02-09,2940,false,,5,0
2024-02-10,898,false,,6,-1
2024-02-11,383,false,,7,-1
2024-02-12,1078,true,Carnival / Shrove Monday,1,2
2024-02-13,1159,true,Carnival / Shrove Tuesday / Pancake Day,2,2
2024-02-14,3217,false,,3,0
2024-02-15,3482,false,,4,0
2024-02-16,3850,false,,5,0
2024-02-17,1053,false,,6,-1
2024-02-18,385,false,,7,-1
2024-02-19,3095,false,,1,0
2024-02-20,3225,false,,2,0
2024-02-21,3146,false,,3,0
2024-02-22,2903,false,,4,0
2024-02-23,3261,false,,5,0
2024-02-24,1104,false,,6,-1
2024-02-25,550,false,,7,-1
2024-02-26,3483,false,,1,0
2024-02-27,3645,false,,2,0
2024-02-28,3977,false,,3,0
2024-02-29,3656,false,,4,0
2024-03-01,2932,false,,5,0
2024-03-02,1134,false,,6,-1
2024-03-03,523,false,,7,-1
2024-03-04,3878,false,,1,0
2024-03-05,3572,false,,2,0
2024-03-06,3694,false,,3,0
2024-03-07,3506,false,,4,0
2024-03-08,3748,false,,5,0
2024-03-09,1418,false,,6,-1
2024-03-10,745,false,,7,-1
2024-03-11,3412,true,Ramadan Start,1,2
2024-03-12,2946,false,,2,0
2024-03-13,4849,false,,3,0
2024-03-14,3998,false,,4,0
2024-03-15,5158,false,,5,0
2024-03-16,1445,false,,6,-1
2024-03-17,700,false,,7,-1
2024-03-18,3934,false,,1,0
2024-03-19,4609,false,,2,0
2024-03-20,4587,false,,3,0
2024-03-21,3652,false,,4,0
2024-03-22,3416,false,,5,0
2024-03-23,1059,false,,6,-1
2024-03-24,439,true,Memorial Day,7,1
2024-03-25,3647,false,,1,0
2024-03-26,3197,false,,2,0
2024-03-27,2929,false,,3,0
2024-03-28,2676,true,Maundy Thursday,4,2
2024-03-29,1102,true,Good Friday,5,2
2024-03-30,815,false,,6,-1
2024-03-31,347,true,Easter Sunday,7,2
2024-04-01,1286,true,Tourist Bridge Holiday,1,1
2024-04-02,1380,true,Day of the Veterans,2,1
2024-04-03,3384,false,,3,0
2024-04-04,3388,false,,4,0
2024-04-05,2762,false,,5,0
2024-04-06,855,false,,6,-1
2024-04-07,479,false,,7,-1
2024-04-08,6346,false,,1,0
2024-04-09,5072,false,,2,0
2024-04-10,3283,true,End of Ramadan,3,2
2024-04-11,3221,false,,4,0
2024-04-12,2900,false,,5,0
2024-04-13,1103,false,,6,-1
2024-04-14,507,false,,7,-1
2024-04-15,3217,false,,1,0
2024-04-16,3556,false,,2,0
2024-04-17,3458,false,,3,0
2024-04-18,3043,false,,4,0
2024-04-19,4087,false,,5,0
2024-04-20,1048,false,,6,-1
2024-04-21,368,false,,7,-1
2024-04-22,3668,true,Passover Eve,1,2
2024-04-23,3898,true,First day of Passover,2,2
2024-04-24,3520,true,Action Day for Tolerance and Respect between People,3,2
2024-04-24,3520,true,Second Day of Passover,3,2
2024-04-25,3987,false,,4,0
2024-04-26,3705,false,,5,0
2024-04-27,1154,false,,6,-1
2024-04-28,463,true,Sixth Day of Passover,7,2
2024-04-29,3567,true,Seventh Day of Passover,1,2
2024-04-30,3761,true,Last day of Passover,2,2
2024-05-01,628,true,Labor Day / May Day,3,2
2024-05-02,3393,false,,4,0
2024-05-03,5689,false,,5,0
2024-05-04,2021,false,,6,-1
2024-05-05,569,false,,7,-1
2024-05-06,4536,false,,1,0
2024-05-07,5144,false,,2,0
2024-05-08,4468,false,,3,0
2024-05-09,3980,false,,4,0
2024-05-10,3876,false,,5,0
2024-05-11,1468,false,,6,-1
2024-05-12,544,false,,7,-1
2024-05-13,5732,false,,1,0
2024-05-14,6135,false,,2,0
2024-05-15,6242,false,,3,0
2024-05-16,4769,false,,4,0
2024-05-17,4958,false,,5,0
2024-05-18,2130,false,,6,-1
2024-05-19,1393,false,,7,-1
2024-05-20,4281,false,,1,0
2024-05-21,4303,false,,2,0
2024-05-22,4149,false,,3,0
2024-05-23,4264,false,,4,0
2024-05-24,3644,false,,5,0
2024-05-25,1109,true,National Day/May 1810 Revolution,6,2
2024-05-26,710,false,,7,-1
2024-05-27,6057,false,,1,0
2024-05-28,5496,false,,2,0
2024-05-29,3852,false,,3,0
2024-05-30,3960,false,,4,0
2024-05-31,3941,false,,5,0
2024-06-01,1491,false,,6,-1
2024-06-02,766,false,,7,-1
2024-06-03,5465,false,,1,0
2024-06-04,5249,false,,2,0
2024-06-05,6747,false,,3,0
2024-06-06,4565,false,,4,0
2024-06-07,8696,false,,5,0
2024-06-08,3026,false,,6,-1
2024-06-09,1117,false,,7,-1
2024-06-10,8228,false,,1,0
2024-06-11,6371,false,,2,0
2024-06-12,5465,false,,3,0
2024-06-13,5002,false,,4,0
2024-06-14,4138,false,,5,0
2024-06-15,1408,false,,6,-1
2024-06-16,694,false,,7,-1
2024-06-17,1350,true,Eid al-Adha,1,2
2024-06-17,1350,true,Commemoration of General Don Martín Miguel de Güemes,1,1
2024-06-18,6953,false,,2,0
2024-06-19,4417,false,,3,0
2024-06-20,2071,true,Flag Day,4,1
2024-06-21,1727,true,Tourist Bridge Holiday,5,1
2024-06-22,1395,false,,6,-1
2024-06-23,579,false,,7,-1
2024-06-24,5589,false,,1,0
2024-06-25,5771,false,,2,0
2024-06-26,5205,false,,3,0
2024-06-27,4909,false,,4,0
2024-06-28,4597,false,,5,0
2024-06-29,1593,false,,6,-1
2024-06-30,661,false,,7,-1
2024-07-01,4834,false,,1,0
2024-07-02,4905,false,,2,0
2024-07-03,3003,false,,3,0
2024-07-04,7441,false,,4,0
2024-07-05,5898,false,,5,0
2024-07-06,2290,false,,6,-1
2024-07-07,619,false,,7,-1
2024-07-08,5496,true,Muharram/New Year,1,2
2024-07-09,1846,true,Independence day,2,1
2024-07-10,5527,false,,3,0
2024-07-11,6337,false,,4,0
2024-07-12,5472,false,,5,0
2024-07-13,1978,false,,6,-1
2024-07-14,539,false,,7,-1
2024-07-15,4877,false,,1,0
2024-07-16,6046,false,,2,0
2024-07-17,5366,false,,3,0
2024-07-18,5412,false,,4,0
2024-07-19,4822,false,,5,0
2024-07-20,1710,false,,6,-1
2024-07-21,641,false,,7,-1
2024-07-22,5198,false,,1,0
2024-07-23,5590,false,,2,0
2024-07-24,5880,false,,3,0
2024-07-25,5623,false,,4,0
2024-07-26,5493,false,,5,0
2024-07-27,2028,false,,6,-1
2024-07-28,522,false,,7,-1
2024-07-29,5862,false,,1,0
2024-07-30,6162,false,,2,0
2024-07-31,6100,false,,3,0
2024-08-01,5300,false,,4,0
2024-08-02,5669,false,,5,0
2024-08-03,2097,false,,6,-1
2024-08-04,709,false,,7,-1
2024-08-05,6655,false,,1,0
2024-08-06,6851,false,,2,0
2024-08-07,6404,false,,3,0
2024-08-08,3669,false,,4,0
